store_id,product_id,date,category,sales,price,Discount_Applied,safety_stock,lead_time_days,promotion,is_outlier,day_of_week,day_of_month,week_of_year,month,quarter,day_of_year,is_weekend,sin_day_of_week,cos_day_of_week,sin_month,cos_month,lag_1,has_lag_1,lag_7,has_lag_7,lag_14,has_lag_14,lag_28,has_lag_28,rolling_mean_7,rolling_std_7,rolling_min_7,rolling_max_7,rolling_mean_14,rolling_mean_28,rolling_std_28,rolling_min_28,rolling_max_28,trend_ratio,is_promotion,previous_price,price_change,price_change_pct,store_id_Germany,store_id_India,store_id_Pakistan,store_id_UAE,store_id_UK,store_id_USA,product_id_4K Smart TV,product_id_Air Fryer,product_id_Blender,product_id_Coffee Maker,product_id_Cotton T-Shirt,product_id_Cycling Helmet,product_id_Denim Jeans,product_id_Dumbbell Set,product_id_Face Wash,product_id_Football,product_id_Formal Shirt,product_id_Gaming Laptop,product_id_Hair Serum,product_id_Lipstick Set,product_id_Microwave Oven,product_id_Moisturizing Cream,product_id_Perfume,product_id_Running Shoes,product_id_Smartphone 128GB,product_id_Smartwatch,product_id_Tennis Racket,product_id_Vacuum Cleaner,product_id_Winter Jacket,product_id_Wireless Noise-Canceling Headphones,product_id_Yoga Mat,category_Apparel,category_Beauty,category_Electronics,category_Home & Kitchen,category_Sports
USA,Vacuum Cleaner,2025-06-02,Home & Kitchen,1.0,97.91,0.14,20.0,2.0,1.0,0.0,0,2,23,6,2,153,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.2857142857142857,0.25,0.7993052538854554,0.0,3.0,0.0,1,253.57,-155.66,-0.6138738809796112,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-03,Home & Kitchen,0.0,97.91,,20.0,2.0,0.0,0.0,1,3,23,6,2,154,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1.0,1,0.0,1,0.0,1,0.0,1,0.14285714285714285,0.37796447300921604,0.0,1.0,0.35714285714285715,0.2857142857142857,0.8099905283919434,0.0,3.0,0.5,0,97.91,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-04,Home & Kitchen,0.0,97.91,,20.0,2.0,0.0,0.0,2,4,23,6,2,155,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.14285714285714285,0.37796447300921604,0.0,1.0,0.35714285714285715,0.2857142857142857,0.8099905283919434,0.0,3.0,0.5,0,97.91,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-05,Home & Kitchen,0.0,97.91,,20.0,2.0,0.0,0.0,3,5,23,6,2,156,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.14285714285714285,0.37796447300921604,0.0,1.0,0.35714285714285715,0.2857142857142857,0.8099905283919434,0.0,3.0,0.5,0,97.91,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-06,Home & Kitchen,0.0,97.91,,20.0,2.0,0.0,0.0,4,6,23,6,2,157,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,1.0,1,0.0,1,0.14285714285714285,0.37796447300921604,0.0,1.0,0.35714285714285715,0.2857142857142857,0.8099905283919434,0.0,3.0,0.5,0,97.91,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-07,Home & Kitchen,0.0,97.91,,20.0,2.0,0.0,0.0,5,7,23,6,2,158,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,3.0,1,3.0,1,0.14285714285714285,0.37796447300921604,0.0,1.0,0.2857142857142857,0.2857142857142857,0.8099905283919434,0.0,3.0,0.5,0,97.91,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-08,Home & Kitchen,0.0,97.91,,20.0,2.0,0.0,0.0,6,8,23,6,2,159,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.14285714285714285,0.37796447300921604,0.0,1.0,0.07142857142857142,0.17857142857142858,0.6118321864193054,0.0,3.0,0.7999999999999999,0,97.91,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-09,Home & Kitchen,3.0,223.47,0.09,20.0,2.0,1.0,0.0,0,9,24,6,2,160,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.0,1,1.0,1,0.0,1,0.0,1,0.14285714285714285,0.37796447300921604,0.0,1.0,0.07142857142857142,0.17857142857142858,0.6118321864193054,0.0,3.0,0.7999999999999999,1,97.91,125.56,1.2824022061076499,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-10,Home & Kitchen,0.0,223.47,,20.0,2.0,0.0,0.0,1,10,24,6,2,161,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,3.0,1,0.0,1,0.0,1,0.0,1,0.42857142857142855,1.1338934190276788,0.0,3.0,0.2857142857142857,0.2857142857142857,0.8099905283919434,0.0,3.0,1.5,0,223.47,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-11,Home & Kitchen,0.0,223.47,,20.0,2.0,0.0,0.0,2,11,24,6,2,162,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.42857142857142855,1.1338934190276788,0.0,3.0,0.2857142857142857,0.2857142857142857,0.8099905283919434,0.0,3.0,1.5,0,223.47,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-12,Home & Kitchen,0.0,223.47,,20.0,2.0,0.0,0.0,3,12,24,6,2,163,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.42857142857142855,1.1338934190276788,0.0,3.0,0.2857142857142857,0.2857142857142857,0.8099905283919434,0.0,3.0,1.5,0,223.47,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-13,Home & Kitchen,0.0,223.47,,20.0,2.0,0.0,0.0,4,13,24,6,2,164,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.42857142857142855,1.1338934190276788,0.0,3.0,0.2857142857142857,0.2857142857142857,0.8099905283919434,0.0,3.0,1.5,0,223.47,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-14,Home & Kitchen,0.0,223.47,,20.0,2.0,0.0,0.0,5,14,24,6,2,165,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.42857142857142855,1.1338934190276788,0.0,3.0,0.2857142857142857,0.2857142857142857,0.8099905283919434,0.0,3.0,1.5,0,223.47,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-15,Home & Kitchen,0.0,223.47,,20.0,2.0,0.0,0.0,6,15,24,6,2,166,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.42857142857142855,1.1338934190276788,0.0,3.0,0.2857142857142857,0.2857142857142857,0.8099905283919434,0.0,3.0,1.5,0,223.47,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-16,Home & Kitchen,3.0,251.63,0.07,20.0,2.0,1.0,0.0,0,16,25,6,2,167,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.0,1,3.0,1,1.0,1,0.0,1,0.42857142857142855,1.1338934190276788,0.0,3.0,0.2857142857142857,0.2857142857142857,0.8099905283919434,0.0,3.0,1.5,1,223.47,28.159999999999997,0.1260124401485658,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-17,Home & Kitchen,0.0,251.63,,20.0,2.0,0.0,0.0,1,17,25,6,2,168,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,3.0,1,0.0,1,0.0,1,0.0,1,0.42857142857142855,1.1338934190276788,0.0,3.0,0.42857142857142855,0.39285714285714285,0.9560445408144789,0.0,3.0,1.0909090909090908,0,251.63,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-18,Home & Kitchen,0.0,251.63,,20.0,2.0,0.0,0.0,2,18,25,6,2,169,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.42857142857142855,1.1338934190276788,0.0,3.0,0.42857142857142855,0.39285714285714285,0.9560445408144789,0.0,3.0,1.0909090909090908,0,251.63,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-19,Home & Kitchen,0.0,251.63,,20.0,2.0,0.0,0.0,3,19,25,6,2,170,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.42857142857142855,1.1338934190276788,0.0,3.0,0.42857142857142855,0.39285714285714285,0.9560445408144789,0.0,3.0,1.0909090909090908,0,251.63,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-20,Home & Kitchen,2.0,45.89,0.01,20.0,2.0,1.0,0.0,4,20,25,6,2,171,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,0.0,1,1.0,1,0.42857142857142855,1.1338934190276788,0.0,3.0,0.42857142857142855,0.39285714285714285,0.9560445408144789,0.0,3.0,1.0909090909090908,1,251.63,-205.74,-0.8176290585383301,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-21,Home & Kitchen,0.0,45.89,,20.0,2.0,0.0,0.0,5,21,25,6,2,172,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,2.0,1,0.0,1,0.0,1,3.0,1,0.7142857142857143,1.2535663410560158,0.0,3.0,0.5714285714285714,0.42857142857142855,0.9973509887241294,0.0,3.0,1.6666666666666667,0,45.89,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-22,Home & Kitchen,0.0,45.89,,20.0,2.0,0.0,0.0,6,22,25,6,2,173,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.7142857142857143,1.2535663410560158,0.0,3.0,0.5714285714285714,0.32142857142857145,0.8629652337776988,0.0,3.0,2.2222222222222223,0,45.89,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-23,Home & Kitchen,2.0,250.99,0.11,20.0,2.0,1.0,0.0,0,23,26,6,2,174,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.0,1,3.0,1,3.0,1,0.0,1,0.7142857142857143,1.2535663410560158,0.0,3.0,0.5714285714285714,0.32142857142857145,0.8629652337776988,0.0,3.0,2.2222222222222223,1,45.89,205.10000000000002,4.4693833079102205,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-24,Home & Kitchen,2.0,226.39,0.04,20.0,2.0,1.0,0.0,1,24,26,6,2,175,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,2.0,1,0.0,1,0.0,1,0.0,1,0.5714285714285714,0.9759000729485304,0.0,2.0,0.5,0.39285714285714285,0.9164862737363247,0.0,3.0,1.4545454545454546,1,250.99,-24.600000000000023,-0.09801187298298746,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-25,Home & Kitchen,0.0,226.39,,20.0,2.0,0.0,0.0,2,25,26,6,2,176,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,2.0,1,0.0,1,0.0,1,0.0,1,0.8571428571428571,1.069044967649696,0.0,2.0,0.6428571428571429,0.4642857142857143,0.961562881252796,0.0,3.0,1.846153846153846,0,226.39,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-26,Home & Kitchen,1.0,111.2,0.05,20.0,2.0,1.0,0.0,3,26,26,6,2,177,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.8571428571428571,1.069044967649696,0.0,2.0,0.6428571428571429,0.4642857142857143,0.961562881252796,0.0,3.0,1.846153846153846,1,226.39,-115.18999999999998,-0.5088122266884579,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-27,Home & Kitchen,1.0,204.6,0.0,20.0,2.0,0.0,0.0,4,27,26,6,2,178,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1.0,1,2.0,1,0.0,1,0.0,1,1.0,0.9999999999999989,0.0,2.0,0.7142857142857143,0.5,0.9622504486493784,0.0,3.0,2.0,0,111.2,93.39999999999999,0.8399280575539567,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-28,Home & Kitchen,0.0,204.6,,20.0,2.0,0.0,0.0,5,28,26,6,2,179,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1.0,1,0.0,1,0.0,1,0.0,1,0.8571428571428571,0.8997354108424356,0.0,2.0,0.7857142857142857,0.5357142857142857,0.9615628812527961,0.0,3.0,1.5999999999999999,0,204.6,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-29,Home & Kitchen,0.0,204.6,,20.0,2.0,0.0,0.0,6,29,26,6,2,180,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.0,1,0.0,1,0.0,1,0.0,1,0.8571428571428571,0.8997354108424356,0.0,2.0,0.7857142857142857,0.5357142857142857,0.9615628812527961,0.0,3.0,1.5999999999999999,0,204.6,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-06-30,Home & Kitchen,0.0,204.6,,20.0,2.0,0.0,0.0,0,30,27,6,2,181,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.0,1,2.0,1,3.0,1,1.0,1,0.8571428571428571,0.8997354108424356,0.0,2.0,0.7857142857142857,0.5357142857142857,0.9615628812527961,0.0,3.0,1.5999999999999999,0,204.6,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-07-01,Home & Kitchen,0.0,204.6,,20.0,2.0,0.0,0.0,1,1,27,7,3,182,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0.0,1,2.0,1,0.0,1,0.0,1,0.5714285714285714,0.7867957924694399,0.0,2.0,0.5714285714285714,0.5,0.9622504486493784,0.0,3.0,1.1428571428571428,0,204.6,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-07-02,Home & Kitchen,0.0,204.6,,20.0,2.0,0.0,0.0,2,2,27,7,3,183,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.0,1,0.0,1,0.0,1,0.0,1,0.2857142857142857,0.48795003647425905,0.0,1.0,0.5714285714285714,0.5,0.9622504486493784,0.0,3.0,0.5714285714285714,0,204.6,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-07-03,Home & Kitchen,0.0,204.6,,20.0,2.0,0.0,0.0,3,3,27,7,3,184,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0.0,1,1.0,1,0.0,1,0.0,1,0.2857142857142857,0.48795003647425905,0.0,1.0,0.5714285714285714,0.5,0.9622504486493784,0.0,3.0,0.5714285714285714,0,204.6,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-07-04,Home & Kitchen,0.0,204.6,,20.0,2.0,0.0,0.0,4,4,27,7,3,185,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.0,1,1.0,1,2.0,1,0.0,1,0.14285714285714285,0.3779644730092161,0.0,1.0,0.5714285714285714,0.5,0.9622504486493784,0.0,3.0,0.2857142857142857,0,204.6,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-07-05,Home & Kitchen,0.0,204.6,,20.0,2.0,0.0,0.0,5,5,27,7,3,186,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.42857142857142855,0.5,0.9622504486493784,0.0,3.0,0.0,0,204.6,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
USA,Vacuum Cleaner,2025-07-06,Home & Kitchen,0.0,204.6,,20.0,2.0,0.0,0.0,6,6,27,7,3,187,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.42857142857142855,0.5,0.9622504486493784,0.0,3.0,0.0,0,204.6,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
